Actor Losses,Critic Losses,Total Rewards,Avg Lengths
-0.0020249371882528067,2.6533010005950928,-42.81845474243164,48.9453125
-0.003213471034541726,2.464240074157715,-42.797454833984375,48.9921875
0.009212784469127655,2.890850067138672,-42.448646545410156,48.7734375
0.03699663653969765,3.3499538898468018,-41.87256622314453,48.34375
-0.004777087364345789,2.202185869216919,-42.78911590576172,49.0
0.00048374029574915767,2.5394644737243652,-42.55260467529297,48.8984375
-0.0030567103531211615,2.9109413623809814,-42.86045837402344,49.0
0.003738285508006811,2.8342227935791016,-42.58901596069336,48.875
-0.0018718695500865579,2.653536081314087,-42.7697639465332,49.0
0.03850020468235016,3.346768617630005,-41.821834564208984,48.3203125
0.025193072855472565,3.706127882003784,-42.292259216308594,48.5625
0.005824929568916559,3.337714195251465,-42.539215087890625,48.8359375
0.025348752737045288,3.0867602825164795,-42.35343933105469,48.59375
0.02458178997039795,3.0134875774383545,-42.202781677246094,48.625
0.026546640321612358,3.2012150287628174,-42.22569274902344,48.5859375
0.006183220073580742,2.505642890930176,-42.39073181152344,48.84375
-0.0005864813574589789,3.1401526927948,-42.521087646484375,48.890625
0.005364228971302509,2.67372989654541,-42.29396057128906,48.8515625
0.010733461938798428,3.0124924182891846,-42.308815002441406,48.8125
0.021070821210741997,3.88356876373291,-42.023563385009766,48.59375
0.015201481059193611,3.098484992980957,-42.102577209472656,48.734375
0.008479059673845768,2.511577844619751,-42.42277526855469,48.8359375
0.01781250350177288,3.6197385787963867,-41.901397705078125,48.65625
0.0083069559186697,2.861966133117676,-42.22966766357422,48.8359375
0.007817239500582218,2.9709837436676025,-42.10224914550781,48.71875
0.02428063564002514,3.559802293777466,-42.082664489746094,48.609375
-0.004417572170495987,2.9932405948638916,-42.369972229003906,48.984375
