Actor Losses,Critic Losses,Total Rewards,Avg Lengths,Success Rates
0.02306726574897766,5.14674711227417,-83.11247253417969,98.484375,0.0078125
-0.002455976791679859,4.330300331115723,-83.19329833984375,99.0,0.0
0.018384860828518867,5.146768093109131,-83.34271240234375,98.4921875,0.015625
0.04317421466112137,5.286840915679932,-82.02262115478516,97.7421875,0.0234375
-0.0021328642033040524,4.276148319244385,-83.60662841796875,99.0,0.0
0.033852118998765945,5.386554718017578,-83.09002685546875,98.0234375,0.015625
0.03755585476756096,5.24388313293457,-82.51219177246094,98.0,0.015625
0.02265450544655323,4.700027942657471,-83.08003234863281,98.46875,0.015625
0.01583300530910492,5.436863899230957,-82.83000183105469,98.59375,0.0234375
0.017821038141846657,4.008256435394287,-82.91612243652344,98.5625,0.0078125
0.01576709747314453,4.710383892059326,-83.0174560546875,98.578125,0.0078125
-0.0028475553262978792,3.8933215141296387,-83.21680450439453,99.0,0.0
-0.0024362041149288416,4.109224796295166,-83.83379364013672,98.9921875,0.0078125
0.005236530210822821,4.7610344886779785,-83.18484497070312,98.609375,0.015625
-0.0018229072447866201,4.120656967163086,-83.56181335449219,98.9921875,0.0078125
0.03116796351969242,5.057991027832031,-82.76438903808594,98.265625,0.0234375
